	X120314	X120322	X120328	X120403	X120416	X120419	X120423	X120516	X120531	X120604	X120613	X120619	X120628	X120705	X120709	X120717	X120802	X120806	X120813	X120820	X120823	X120828	X120903	X120920	X120924	X121001	X121004	X121015	X121022	X121028	X121105	X121128	X121220	P1994_101	P1994_102	P1994_103	P1994_104	P1994_105	P1994_106	P1994_107	P1994_108	P1994_109	P1994_110	P1994_111	P1994_112	P1994_113	P1994_114	P1994_115	P1994_116	P1994_117	P1994_118	P1994_119	P1994_120	P1994_121	P1994_122	P1994_123	P1994_124	P1994_125	P1994_126	P1994_127	P1994_128	P1994_129	P1994_130	P2236_101	P2236_102	P2236_103	P2236_104	P2236_105	P2236_106	P2236_107	P2236_108	P2236_109	P2236_110	P2236_111	P2236_112	P2236_113	P2236_114
M00035	150.9494337	153.8203477	99.02902362	112.3543958	154.8142564	180.7406516	124.3955834	139.1746318	131.0898734	163.8427224	94.52548386	141.8606565	144.6085495	113.3047005	95.10470583	104.340741	116.6624831	110.7946329	134.0809324	142.8598956	150.8608221	89.54097436	106.3291435	154.6638663	135.1627952	155.7796264	160.5148313	134.7308508	115.7172008	105.0769793	155.2028913	127.9742576	150.8727153	177.4592379	214.2571899	193.769796	210.7258647	117.2017171	237.9367259	197.4723084	193.7990384	201.5763222	145.2188959	152.3025239	187.6663582	130.5925314	142.1994705	109.8189075	158.3376934	142.8204609	142.3748685	158.0134809	162.4139006	210.1091274	119.0468598	237.1877756	177.6699503	174.7391026	216.6712939	172.2348276	143.8669308	205.7734879	205.0860531	120.387865	243.3349846	115.9687485	225.0844799	157.4978476	181.9809977	146.3427506	199.9169344	51.32170417	143.602345	191.7011928	206.4146942	151.9035531	161.5627394
M00036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00045	25.50870093	81.97555395	61.93011732	74.39096092	95.56450365	149.8469092	131.5731289	111.7483055	46.70491735	63.95065669	45.15162917	37.07467303	79.40359035	78.60871905	35.79008852	25.94551241	60.43452718	45.36128944	62.08818105	126.2676789	85.79637103	65.89400395	86.00196636	74.60907301	111.4109182	96.17149143	94.50471813	74.23356732	50.86790187	49.89526374	103.2952907	94.26614175	117.0482663	144.002809	22.04950767	34.17114848	67.40675613	113.0807699	10.58039426	37.19644771	83.71412482	76.04732235	135.6125952	147.4824805	96.05211782	82.51713953	80.76188829	40.46042267	70.45338802	86.36665212	89.73042585	82.74703956	101.9705013	53.70490724	34.48722742	17.39854898	70.68990306	15.77508912	46.24731284	88.93277015	19.28291075	36.01246233	46.72989284	11.64187042	31.11514214	15.30583109	26.68698375	29.56966298	51.8012235	20.79717889	57.13768329	21.88796671	79.66469555	86.59662266	83.91332545	48.5186114	16.18049649
M00046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00048	234.9538195	263.110213	138.032442	151.1068774	240.8428962	295.3859202	177.1478545	215.0422148	151.1074674	248.0785991	173.3246614	293.3453649	296.2988876	364.8951651	204.7617119	236.243311	251.8989779	208.8213885	266.574534	351.6946599	329.808907	277.4826811	343.4270528	300.4594722	238.0280642	315.9153676	339.5536397	312.9054738	330.2978499	199.348187	337.3908893	277.089324	316.8230009	410.1950128	561.9600292	479.0941168	349.9273158	283.4232023	377.7979833	387.3107033	290.845669	288.0044027	357.1863986	387.9046198	442.4042263	266.6559839	269.873537	235.4538182	262.1101455	257.8250781	283.9089812	266.6521427	303.6328367	305.0119599	175.6542766	265.4246129	294.2546634	224.124409	324.4472933	267.0564833	204.531871	322.3127216	322.5028365	238.9353126	321.5727749	183.1926927	317.9020323	207.7364216	281.001888	190.3954355	275.0271955	105.4891441	372.2014426	360.6050247	387.3648477	231.4987317	253.9379043
M00049	288.9178472	406.7598895	272.9564942	297.4412029	316.3871838	437.9583369	278.8776091	408.9069817	411.4676564	412.4514225	295.5967807	383.2253006	422.4026822	327.4451521	316.8737304	397.747098	366.0069891	380.2025257	414.1810733	455.1795478	346.3578331	264.6853928	327.9899077	432.2762857	456.7506975	403.4785398	446.2100062	345.6402585	332.7433636	260.6916685	386.801063	276.6669129	324.1005606	466.5345366	408.1633169	380.5075971	441.8619764	282.6630911	327.8994285	413.4154593	318.2702501	320.8357489	380.6833745	412.7098284	491.7128288	404.2153737	333.8336327	252.1354647	388.3945802	329.2339461	357.1995519	493.2846842	368.1260141	339.7236482	264.2653897	271.1925436	294.4527663	408.3478524	467.3154479	465.212661	328.115675	324.9666391	319.8491785	203.9384066	301.9308051	246.4284065	309.0280498	241.2066489	257.6477629	258.018754	310.2083241	175.2571653	399.3747757	448.2388195	432.3873327	277.0485243	238.8067462
M00050	288.9178472	406.7598895	272.9564942	297.4412029	316.3871838	437.9583369	278.8776091	408.9069817	411.4676564	412.4514225	295.5967807	383.2253006	422.4026822	327.4451521	316.8737304	397.747098	366.0069891	380.2025257	414.1810733	455.1795478	346.3578331	264.6853928	327.9899077	432.2762857	456.7506975	403.4785398	446.2100062	345.6402585	332.7433636	260.6916685	386.801063	276.6669129	324.1005606	466.5345366	408.1633169	380.5075971	441.8619764	282.6630911	327.8994285	413.4154593	318.2702501	320.8357489	380.6833745	412.7098284	491.7128288	404.2153737	333.8336327	252.1354647	388.3945802	329.2339461	357.1995519	493.2846842	368.1260141	339.7236482	264.2653897	271.1925436	294.4527663	408.3478524	467.3154479	465.212661	328.115675	324.9666391	319.8491785	203.9384066	301.9308051	246.4284065	309.0280498	241.2066489	257.6477629	258.018754	310.2083241	175.2571653	399.3747757	448.2388195	432.3873327	277.0485243	238.8067462
M00051	240.0604048	234.0799986	157.4515359	158.1877341	209.1055652	231.1751403	152.8437154	233.513532	168.5776691	251.5245542	131.3097053	187.8296441	199.2412761	139.3410685	148.2645162	167.9695745	178.3658424	158.9401418	187.1318481	187.5383888	207.7008203	112.3656021	134.9470847	235.2263637	247.9601042	235.4033537	253.5369097	198.0199165	158.649778	148.0689366	238.2377252	169.6452623	212.5463166	282.6157271	351.6119034	303.5815577	232.8362377	169.5234766	259.5777291	315.1176441	318.0946671	315.6886774	251.2052819	257.2611161	299.676757	252.589722	210.0901675	188.8246267	215.253209	202.4220479	217.7100151	223.3724916	215.0917414	244.2910605	177.5644438	310.0978013	250.2874133	175.3737475	284.0605862	228.5623944	204.6508083	276.1540784	259.3576655	183.6510501	276.6506611	153.4336993	253.6673293	175.0785422	168.0353227	174.5121274	219.4050183	86.98186201	236.8542244	249.7275462	260.5848388	183.6337621	195.6611974
M00052	227.4239164	341.332529	199.7058104	235.7420317	326.0955935	380.4061924	230.9022892	340.0570457	256.2116176	331.3731991	252.0011371	411.9234897	438.9256472	360.7564795	227.44954	265.172187	314.3259803	262.5371926	326.6391243	419.815297	401.3602566	251.8595771	300.5205612	417.986041	296.4193623	419.1063559	421.8558839	371.8795199	322.4504172	217.7483824	432.3787828	340.7859991	451.5143785	463.0194308	604.1391842	525.6869252	360.521408	261.8814405	349.6554221	425.154845	450.821897	460.8119362	393.5141161	423.2245833	463.6514187	335.9445062	296.6369909	246.7143813	303.4236663	303.9812303	331.5359082	296.3391074	306.8217171	419.9978149	203.3058299	332.0443882	490.1130392	337.1722587	454.8481739	370.6442287	208.6334875	354.566489	364.3402582	213.9970006	597.3197276	232.0459644	718.8747754	303.7196836	522.5531592	315.1311076	644.8172838	135.1832085	506.556602	410.3645101	531.1333374	356.9835955	290.7322584
M00053	147.0672102	150.3951018	86.35814774	69.19504142	100.4022938	95.97714932	72.20433623	88.60704512	97.90423096	163.2905021	104.7907142	224.0777047	207.1783748	185.0032358	154.9468784	227.2145244	180.3355804	136.8105459	183.1515747	223.6006041	202.5428782	188.6390889	215.2074358	224.8232446	138.5348721	200.0853729	208.2468547	185.4913887	161.4425307	115.5786438	216.7412448	138.0916575	119.5999306	235.3016504	319.9934028	247.8195952	165.202531	114.1910489	217.1732142	203.445965	213.1950559	223.9197718	145.9012955	152.1224092	159.0063953	137.110028	132.4832928	118.6697344	135.3031382	122.7978797	114.0122052	113.1013315	101.6396593	199.5450039	109.8269012	179.7173937	199.9263649	127.3812829	246.9763928	194.8663793	104.8719655	199.5905574	182.8517803	165.3165152	238.459195	152.1077463	226.6213432	170.015622	212.5480177	166.5549841	189.0173307	39.71559458	178.5330284	130.3911382	176.968381	194.8476676	186.7911481
M00055	4.997020861	1.475888202	2.538156769	1.826546787	0.596032344	1.549020893	0.411238076	6.252718044	4.654692869	0.868032679	3.181229264	2.180458883	1.030947201	1.143197377	3.793235171	4.053785258	4.373758689	2.719657979	2.955025981	0.856404293	2.761464972	1.824936929	2.497965725	1.650847027	2.304826118	1.567699203	3.260923103	1.394196504	2.527231979	1.939821924	0.841023125	1.757938898	3.465411863	0.630308735	1.88888091	1.433369254	6.773082312	2.184723072	0.167043063	0.354758445	1.38429433	1.847194807	2.161605988	2.680944396	3.114502641	5.159047093	4.079233014	1.597542982	9.810010256	7.226819763	3.872602416	4.590936791	4.379477224	0.876190577	5.494393641	2.131784269	0.075738263	4.915990901	2.070925826	0.807691447	10.57344588	1.330258237	0.975531815	0.390145098	0.336526254	0.139892708	0	0.046470702	0.198448552	0.32131474	0.221917662	2.91726599	1.36897333	0.692351032	0.646542448	0.277310701	0.192305415
M00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00057	6.404706693	13.04278683	14.35849849	15.93260584	11.53594515	12.73932879	6.557050528	2.442675681	11.80365108	2.702600156	7.091684392	5.463928447	0	2.540418656	1.08474606	1.968224401	1.650043944	3.194679884	3.148744237	5.16944347	2.465811153	1.588868177	0.777668575	4.670679442	6.889068491	2.322262453	2.28627382	3.478720979	5.713332534	1.002818681	9.125491221	0.883134113	1.524702428	2.565585489	0.684537395	0.402719018	1.069402996	1.134440857	0.214106464	0.460774426	1.763368174	1.248627979	3.126909712	2.805750562	1.10813179	8.744569036	1.722054185	9.659126549	4.141863241	4.506933196	9.477061077	5.189385475	1.152276917	0.139403001	15.11717427	2.863951017	0.383932384	4.067245087	1.445491883	0.326132842	9.360776807	0.521661849	0.715719524	1.110771528	0	0.854491399	0	0	0	0	0	5.755112345	0.802910381	0.658088396	0	0	0.131925759
M00058	0	0.457296531	0.33139851	0	0	0	0	0	0	0	0.199535999	0	0.41535782	0	0	0	0	0	0.178172168	0	0.079386731	0	0.752811588	0.071999169	0.143498438	0	0	0	0	0.250702952	0	0	1.532967898	0.104038865	0	0	0	0.251485585	0	0	0.040022726	0.08153816	0.185632649	0.149140132	0.052210044	0.224266357	0	0.079431043	1.449099933	0.1497368	0.050471258	0	0	0	0.027575782	0	0.026720622	0	0	0	0	0	0	0.122619256	0	0.097601482	0	0	0	0	0	0	0	0	0	0	0
M00059	4.315695113	3.903282394	7.980438097	3.687974016	9.084434117	13.53678543	2.915475928	1.505211174	1.076969859	0	0.366249318	0.232286978	0.457741271	1.670086645	0	0	0.292262192	0	0.622007967	0.746597988	2.848603567	0.952870445	0.670185926	2.651096506	1.304186656	0.51249176	0.869189002	2.042978538	2.027616934	2.476962041	0.503469626	2.122383734	2.838186947	1.739017419	0.978106044	0.230226137	2.738138863	1.229791472	4.636484282	2.700256496	4.777169511	5.455990549	7.064976869	5.500596333	1.819492358	3.61583861	2.399399055	2.266168222	3.20125936	10.4353491	10.14707433	1.371370952	4.234575128	4.461010747	1.147938264	5.162352497	9.787574085	3.583105552	8.38539396	8.938125852	0.76427792	6.731748394	7.627979192	1.638146242	19.0928831	3.967039826	29.29107744	9.935068294	96.65596346	7.307475767	58.50079734	0.803595888	0.722096313	4.139302955	18.04724714	20.5131602	4.400107072
M00060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00061	139.0450831	249.2828198	107.0209162	71.37703874	154.9434189	265.762495	160.7706162	233.3768638	163.0696738	239.7582939	120.6665373	162.8859256	223.2600053	216.7673984	154.3808666	130.1392476	156.7098286	117.3334162	197.6039582	254.8141692	232.633528	123.874748	166.6027285	205.6726386	162.5316618	243.0791759	234.3452256	201.112339	153.0530979	144.016559	258.9451834	145.1503224	180.121292	279.4194493	152.5061511	129.2851971	134.4800278	117.2212876	169.1391974	188.7842533	141.9693664	141.9283778	239.1271713	223.0609643	233.2976434	200.3143783	195.233957	151.5974487	154.2021977	154.4604278	172.4666813	146.7115735	118.7930841	152.3736818	106.6499668	183.8756496	116.2119601	123.4237612	162.9156743	151.3812667	89.29507658	199.2480536	184.2862767	123.125756	184.4898379	94.34130317	132.829952	97.8632664	103.3235717	89.70904466	116.1966027	45.50892628	146.2742573	141.6304919	130.7624191	104.9037144	170.2734836
M00063	189.2685548	268.9914554	109.3400285	152.5473238	266.5182561	252.6615259	171.1439227	248.1128128	216.5206615	203.0467356	195.0484686	320.3575326	268.6665915	311.7269502	184.0244323	274.5278155	289.9963609	229.5835991	247.7180271	379.3699511	253.087646	270.2854832	321.3200357	278.1213071	197.3135907	287.3331454	281.2554127	274.7834647	260.3248973	144.0069296	276.3204526	284.5819202	249.8284017	263.7629328	277.0851067	293.605828	187.1198916	167.3268024	204.1116828	219.3726984	290.1332364	278.8390954	261.6068175	259.8063855	217.6019666	189.3766623	177.4644538	149.8878195	174.5428646	151.6497694	185.8635976	173.5447589	165.5856576	169.7385817	123.1865029	148.0258239	183.4506356	172.683878	247.2065068	234.0521155	99.51163088	197.4442865	201.7158735	157.8587174	217.6270961	133.0657196	183.8862321	118.2304668	106.8971734	138.2878119	138.7820564	82.61178136	274.6010174	168.0250018	217.445876	117.7342466	224.1696511
M00064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00067	0	14.90225865	5.328183816	16.91293166	6.583705904	11.84718317	9.787787076	13.47919017	16.16312687	11.45342137	5.089276584	5.057296695	0.982306085	0.628995688	0.491437626	2.412722097	3.599800285	3.445773296	0.941989777	6.755388166	1.348519167	4.189191734	5.977097217	6.441817374	2.827841656	5.248138346	5.593848592	2.85004866	1.322242265	2.023046154	4.15636845	2.255853584	12.78060631	0	0.103978459	0	1.966602949	3.460505991	0.447845379	0.713003275	2.095553094	2.003142022	0.237581819	0.216433527	0.66055476	0.95992625	0.698610015	0.095056822	0.894486925	0.200474063	0.832963826	3.249882813	0.566042453	0.030153998	2.916185827	1.774306003	0.249843434	6.211240619	1.824196668	0.278739861	0.639257874	0.544643276	0.558586025	0.25333601	0	0.657712675	0	0	0	0	0	0	0.377995369	0	0	0.178102215	0
M00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00071	4.412598738	6.732400658	12.14133653	3.73184865	5.2272491	5.554302312	1.687939371	5.896536832	40.91330153	6.619973345	16.75132414	12.09035683	10.74621139	5.213925164	3.710034493	3.457064587	7.604376045	5.711843758	4.179824038	7.034955487	13.51610896	8.178277592	7.734520458	11.82769796	7.637570657	10.18324027	7.06918473	12.5370434	12.40480235	6.913235172	5.369746036	16.36651623	9.577704262	20.35100698	3.848601682	4.835357966	7.271677866	8.565066924	0.670799103	7.298577436	7.824475453	5.489895993	13.87381993	14.01338053	5.688660949	23.52983758	7.372825901	5.818143031	22.05084997	8.663094814	9.548509219	10.19510979	12.33441909	3.175267435	7.852302194	2.745772543	3.836579527	7.373368679	5.263167823	4.117220025	3.914892977	2.135868518	3.128536467	8.873999399	2.040159229	8.834117278	1.20859603	9.666266548	2.684144762	7.801452451	3.021501114	8.590097498	14.59730812	12.51997871	21.3003391	4.966922205	3.005253416
M00072	250.4595827	301.1215539	227.9968127	206.7342973	231.9040767	261.8250232	185.4754104	286.4461322	260.4406356	254.3552746	182.8441992	292.2242909	238.2517399	283.3141588	165.8019825	240.1209952	193.2159728	238.8699913	261.141882	266.5491689	259.222702	231.167787	276.0260833	321.8366518	275.2176734	334.1343277	326.1526416	265.4875193	228.5147927	191.1459925	308.5245389	287.0382607	288.769562	281.6597891	525.7803325	469.3966758	312.6555455	232.831981	375.0966268	312.6642249	337.6397119	338.6978123	232.9204753	233.8293869	372.4800651	242.9353055	205.1025261	172.0839603	257.7688475	216.7580084	210.4096238	283.3018516	238.7830468	312.6111666	214.121445	242.4876005	398.7109923	238.5149172	295.7820261	275.8729916	223.0469897	296.3731831	299.0167518	254.7956678	409.654326	248.1316171	541.8250402	248.9162575	453.071945	237.3217595	459.9694956	114.7426824	273.4066456	211.0530494	210.7177646	367.7012226	237.6604318
M00073	23.36884534	49.49665476	44.81085703	37.02981381	34.60045671	47.85691523	16.86551971	32.94142144	75.19690527	31.89588493	50.97608715	27.89489671	8.220144869	14.29587233	10.53577392	2.231715495	9.09109189	17.0872707	14.07142315	21.23936706	18.21498365	3.660619946	9.994209053	18.97270383	43.13925681	15.87628516	16.95832404	19.395026	25.00488751	15.02799763	28.55727287	13.69892476	22.84541092	11.52406	4.623890127	5.953853325	62.46589772	18.20085332	1.867736689	7.627577768	9.005001586	9.535777223	19.35925578	20.25799468	13.04516221	48.01032379	35.75915294	16.01927796	63.57205175	41.35278378	26.11837869	58.97733356	40.56149023	8.326575325	59.19007179	13.17061704	1.894264141	41.71867335	18.57846639	4.413523661	81.63441564	9.500950386	8.567308421	2.127945514	0.243167644	1.986174037	0	2.310932902	0.249716452	1.299629472	0	33.24170837	20.52264019	5.210181809	3.28698549	2.12334764	1.736774377
M00074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00079	160.189827	404.2222444	153.0020871	196.7019609	346.0821744	447.5205148	376.2985342	295.5177883	170.5117593	218.3899157	260.34323	191.5701005	337.4925698	231.5193399	309.1261411	294.9867156	228.9285748	225.3730137	233.194667	268.2708971	235.9694847	206.4906712	194.8536926	237.1959491	215.2598385	274.6066046	283.1349052	255.5485101	204.7852802	285.058253	314.1970977	260.863063	482.2467473	426.0002677	133.5155749	160.507381	200.4315946	460.1082917	147.676834	235.9678357	231.4992467	219.4091986	284.2384725	329.4936045	284.0094166	250.6867267	256.0015711	182.1571039	218.1356056	259.3148554	290.1333667	170.7869199	259.922647	209.0076333	167.3216668	246.6497987	408.6603351	205.9255321	314.3562155	323.3868741	222.6926927	187.0582799	207.9501086	106.6774822	198.8626719	136.9492599	230.273677	312.931868	441.0672371	268.8106972	393.363553	116.2140839	186.6228071	277.9689826	275.8448677	296.3861403	150.1198452
M00080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00082	288.9955139	468.5938186	228.800279	241.3145449	423.1746337	556.9388247	398.9550119	403.1525205	315.4533481	318.6536828	257.0014628	358.4350026	425.3448927	328.7230921	339.0787968	450.7166602	371.7578903	300.545718	398.3712396	426.6873899	402.1904768	254.3433741	312.0947713	379.4343662	327.7932713	425.6643425	405.4990319	364.3153066	300.4384226	263.6296695	399.0566705	362.96793	449.2718177	626.035423	477.852688	456.663857	514.8250679	392.0616929	531.2931847	473.8008798	478.3627067	484.060017	487.2101653	526.0507896	504.1261431	352.0949068	432.8351547	371.5807456	326.8945915	473.681613	463.1042506	342.0243571	359.275201	501.8566224	221.4950587	642.9469841	618.0425056	291.8325142	512.6294206	455.5507364	212.6462221	517.642711	529.6206097	340.8997825	517.1671727	326.6400304	524.1901194	379.0761451	669.164127	389.4499879	653.3382677	108.7427063	472.7231111	531.4543581	630.8608121	437.9292692	384.147348
M00083	118.3408621	166.9057152	77.36938824	81.58990043	125.2658904	120.2574836	74.63575828	142.1236183	135.3197009	99.77881538	120.4501451	207.6323298	151.0253527	175.953826	102.646202	129.945515	156.636564	128.6654323	146.1561626	155.0716388	164.1077074	134.0440001	158.6667152	157.5024214	119.6263283	175.5065724	154.2369517	146.962105	134.9658407	98.2448277	139.7665681	122.862262	143.4289113	175.2999876	190.402882	169.9730275	147.2457761	104.9945278	147.0108687	164.0569132	182.5773205	186.8358693	150.9526216	144.3429064	140.058824	120.400886	130.6852706	112.1812828	109.996136	115.0878669	121.9185526	130.744817	104.2106594	134.6679683	84.89222178	130.9289035	97.78370843	105.3331869	168.9748509	138.8371495	86.57960639	149.8025328	147.0253302	106.7828671	158.4204818	77.91393986	120.0188119	52.93440502	71.76018868	50.95546251	81.87899135	48.08694691	168.2727005	162.6938428	142.1845536	67.53653262	128.8376215
M00085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
